Source,CH1,CH2
Second,Volt,Volt
-11.02500125000,0.00400,0.00200
-11.02000000000,0.01400,0.01000
-11.01500000000,0.02800,0.02600
-11.01000000000,0.01800,0.01400
-11.00500000000,0.02400,0.01800
-11.00000000000,0.01200,0.01000
-10.99500000000,0.01000,0.00800
-10.99000000000,-0.00200,-0.00200
-10.98500000000,-0.00600,-0.00400
-10.98000000000,-0.01400,-0.01200
-10.97500000000,-0.02200,-0.02000
-10.97000000000,-0.02600,-0.02200
-10.96500000000,-0.02400,-0.02000
-10.96000000000,-0.01600,-0.01400
-10.95500000000,-0.01800,-0.01600
-10.95000000000,-0.01800,-0.01600
-10.94500000000,-0.00800,-0.00600
-10.94000000000,-0.00200,-0.00200
-10.93500000000,0.00400,0.00200
-10.93000000000,0.00400,0.00200
-10.92500000000,0.01200,0.01200
-10.92000000000,0.01600,0.01200
-10.91500000000,0.02800,0.02400
-10.91000000000,0.02000,0.01600
-10.90500000000,0.02000,0.01800
-10.90000125000,0.01000,0.00800
-10.89500000000,0.01000,0.00800
-10.89000000000,-0.00400,-0.00200
-10.88500000000,-0.01000,-0.00800
-10.88000000000,-0.01600,-0.01200
-10.87500125000,-0.01600,-0.01400
-10.87000125000,-0.02200,-0.01800
-10.86500125000,-0.02000,-0.01800
-10.86000125000,-0.02400,-0.02000
-10.85500000000,-0.02800,-0.02400
-10.85000000000,-0.01200,-0.01000
-10.84500000000,-0.01800,-0.01600
-10.84000000000,-0.01200,-0.00800
-10.83500125000,0.00200,0.00200
-10.83000125000,0.01000,0.00600
-10.82500125000,0.01800,0.01400
-10.82000125000,0.02200,0.01800
-10.81500125000,0.01400,0.01000
-10.81000000000,0.02600,0.02200
-10.80500000000,0.02200,0.02000
-10.80000000000,0.01600,0.01400
-10.79500000000,0.00600,0.00200
-10.79000000000,-0.00200,-0.00200
-10.78500000000,-0.01200,-0.01000
-10.78000000000,-0.01000,-0.00800
-10.77500125000,-0.01400,-0.01000
-10.77000000000,-0.02400,-0.02000
-10.76500000000,-0.02800,-0.02400
-10.76000000000,-0.02600,-0.02000
-10.75500000000,-0.02800,-0.02400
-10.75000000000,-0.01800,-0.01400
-10.74500000000,-0.01400,-0.01200
-10.74000000000,-0.00600,-0.00600
-10.73500125000,0.00200,0.00
-10.73000000000,0.00600,0.00400
-10.72500000000,0.01000,0.00800
-10.72000000000,0.02600,0.02400
-10.71500000000,0.02000,0.01600
-10.71000000000,0.01800,0.01600
-10.70500000000,0.01600,0.01200
-10.70000000000,0.01000,0.01000
-10.69500000000,0.00,0.00
-10.69000000000,0.00,0.00
-10.68499875000,-0.01600,-0.01200
-10.67999875000,-0.01800,-0.01400
-10.67500000000,-0.02200,-0.02000
-10.67000000000,-0.02200,-0.01600
-10.66500000000,-0.02800,-0.02600
-10.66000000000,-0.03000,-0.02600
-10.65500000000,-0.02000,-0.01600
-10.65000000000,-0.02000,-0.01600
-10.64500000000,-0.00800,-0.00800
-10.63999875000,-0.00600,-0.00400
-10.63500000000,0.00600,0.00600
-10.63000000000,0.01400,0.01200
-10.62500000000,0.00600,0.00800
-10.62000000000,0.02000,0.01600
-10.61500000000,0.02200,0.01800
-10.61000000000,0.02200,0.02000
-10.60500000000,0.01400,0.01200
-10.60000000000,0.00800,0.00800
-10.59500000000,0.01600,0.01400
-10.59000000000,0.00,0.00
-10.58500000000,-0.01000,-0.00800
-10.58000000000,-0.01400,-0.01200
-10.57500125000,-0.01800,-0.01400
-10.57000125000,-0.02400,-0.01800
-10.56500125000,-0.02400,-0.02200
-10.56000000000,-0.02400,-0.02200
-10.55500000000,-0.02400,-0.02200
-10.55000000000,-0.02400,-0.02200
-10.54500000000,-0.02400,-0.02200
-10.54000000000,0.02400,0.02000
-10.53500125000,0.02000,0.01600
-10.53000125000,0.01600,0.01200
-10.52500125000,0.01800,0.01600
-10.52000000000,0.01200,0.01200
-10.51500000000,0.00600,0.00400
-10.51000000000,-0.00200,-0.00200
-10.50500000000,-0.01000,-0.00800
-10.50000000000,-0.01600,-0.01400
-10.49500000000,-0.02000,-0.01800
-10.49000000000,-0.01600,-0.01400
-10.48500000000,-0.01800,-0.01600
-10.48000000000,-0.01600,-0.01400
-10.47500000000,-0.02600,-0.02000
-10.47000000000,-0.02200,-0.01800
-10.46500000000,-0.01200,-0.01200
-10.46000000000,-0.00800,-0.00800
-10.45500000000,0.00400,0.00400
-10.45000000000,0.00600,0.00600
-10.44500000000,0.02200,0.01800
-10.44000000000,0.01600,0.01200
-10.43500000000,0.02000,0.01800
-10.43000000000,0.02400,0.02200
-10.42500000000,0.01800,0.01600
-10.42000000000,0.00800,0.00800
-10.41500000000,0.00200,0.00200
-10.41000000000,-0.00200,-0.00200
-10.40500000000,-0.01000,-0.00600
-10.40000125000,-0.02000,-0.01600
-10.39500000000,-0.01800,-0.01600
-10.39000000000,-0.03000,-0.02400
-10.38500000000,-0.02800,-0.02400
-10.38000000000,-0.02600,-0.02000
-10.37500125000,-0.01800,-0.01600
-10.37000125000,-0.02000,-0.01600
-10.36500125000,-0.02000,-0.01800
-10.36000125000,-0.00200,-0.00200
-10.35500000000,0.00200,0.00
-10.35000000000,0.00800,0.00400
-10.34500000000,0.01000,0.00600
-10.34000000000,0.02200,0.01600
-10.33500125000,0.02200,0.01800
-10.33000125000,0.02000,0.01400
-10.32500125000,0.02400,0.02000
-10.32000125000,0.01400,0.01200
-10.31500125000,0.00800,0.00600
-10.31000000000,0.00400,0.00400
-10.30500000000,-0.01000,-0.00800
-10.30000000000,-0.01200,-0.00800
-10.29500000000,-0.02600,-0.02000
-10.29000000000,-0.00800,-0.00600
-10.28500000000,-0.02400,-0.02000
-10.28000000000,-0.01800,-0.01600
-10.27500125000,-0.03600,-0.03000
-10.27000000000,-0.01400,-0.01200
-10.26500000000,-0.01600,-0.01400
-10.26000000000,-0.00800,-0.00600
-10.25500000000,0.00400,0.00200
-10.25000000000,0.01400,0.00800
-10.24500000000,0.01400,0.01200
-10.24000000000,0.01800,0.01600
-10.23500125000,0.02200,0.01800
-10.23000000000,0.02400,0.01800
-10.22500000000,0.02600,0.02400
-10.22000000000,0.01400,0.01200
-10.21500000000,0.01400,0.01200
-10.21000000000,0.00,0.00
-10.20500000000,-0.01400,-0.01200
-10.20000000000,-0.00400,-0.00400
-10.19500000000,-0.02400,-0.02000
-10.19000000000,-0.02200,-0.01800
-10.18499875000,-0.02000,-0.01800
-10.17999875000,-0.02400,-0.02000
-10.17500000000,-0.01600,-0.01200
-10.17000000000,-0.01200,-0.00800
-10.16500000000,-0.01000,-0.00800
-10.16000000000,-0.00400,-0.00400
-10.15500000000,0.00800,0.00400
-10.15000000000,0.01400,0.01000
-10.14500000000,0.01600,0.01400
-10.13999875000,0.02000,0.01800
-10.13500000000,0.02000,0.02000
-10.13000000000,0.02400,0.02200
-10.12500000000,0.01200,0.01000
-10.12000000000,0.01200,0.00800
-10.11500000000,0.00,0.00
-10.11000000000,0.00200,0.00200
-10.10500000000,-0.00800,-0.00400
-10.10000000000,-0.02000,-0.01800
-10.09500000000,-0.01400,-0.01200
-10.09000000000,-0.02600,-0.02000
-10.08500000000,-0.02800,-0.02400
-10.08000000000,-0.02400,-0.01800
-10.07500125000,-0.01800,-0.01600
-10.07000125000,-0.02000,-0.01800
-10.06500125000,-0.01200,-0.01200
-10.06000000000,-0.01200,-0.01200
-10.05500000000,-0.01200,-0.01200
-10.05000000000,-0.01200,-0.01200
-10.04500000000,-0.01200,-0.01200
-10.04000000000,0.01600,0.01600
-10.03500125000,0.00600,0.00400
-10.03000125000,0.00,0.00400
-10.02500125000,-0.00800,-0.00600
-10.02000000000,-0.01400,-0.01000
-10.01500000000,-0.01800,-0.01600
-10.01000000000,-0.02200,-0.01800
-10.00500000000,-0.02200,-0.01800
-10.00000000000,-0.02600,-0.02000
-9.99500000000,-0.02000,-0.01800
-9.99000000000,-0.01800,-0.01600
-9.98500000000,-0.00800,-0.00800
-9.98000000000,-0.00400,-0.00400
-9.97500000000,0.00600,0.00200
-9.97000000000,-0.00400,-0.00400
-9.96500000000,0.01800,0.01200
-9.96000000000,0.02600,0.02200
-9.95500000000,0.02200,0.02000
-9.95000000000,0.02400,0.02000
-9.94500000000,0.01400,0.01000
-9.94000000000,0.02400,0.02200
-9.93500000000,0.00200,0.00200
-9.93000000000,-0.00400,-0.00200
-9.92500000000,-0.01000,-0.00800
-9.92000000000,-0.02000,-0.01800
-9.91500000000,-0.02200,-0.01800
-9.91000000000,-0.02000,-0.01600
-9.90500000000,-0.01800,-0.01400
-9.90000100000,-0.02400,-0.02000
-9.89500000000,-0.01800,-0.01600
-9.89000000000,-0.01600,-0.01600
-9.88500000000,-0.01000,-0.00800
-9.88000000000,-0.00400,-0.00400
-9.87500100000,0.00200,0.00200
-9.87000100000,0.01000,0.00800
-9.86500100000,0.01600,0.01400
-9.86000100000,0.02800,0.02400
-9.85500000000,0.02000,0.01600
-9.85000000000,0.02400,0.02200
-9.84500000000,0.02000,0.01600
-9.84000000000,0.01400,0.01200
-9.83500100000,0.00400,0.00400
-9.83000100000,0.00400,0.00400
-9.82500100000,-0.01200,-0.01000
-9.82000100000,-0.01600,-0.01200
-9.81500100000,-0.02200,-0.01800
-9.81000000000,-0.02200,-0.01600
-9.80500000000,-0.03000,-0.02400
-9.80000000000,-0.02800,-0.02400
-9.79500000000,-0.01800,-0.01600
-9.79000000000,-0.01400,-0.00800
-9.78500000000,-0.00800,-0.00600
-9.78000000000,-0.00400,-0.00400
-9.77500100000,0.00600,0.00400
-9.77000000000,0.01000,0.00800
-9.76500000000,0.01600,0.01400
-9.76000000000,0.02000,0.01600
-9.75500000000,0.02200,0.01800
-9.75000000000,0.02200,0.02000
-9.74500000000,0.01400,0.01200
-9.74000000000,0.02000,0.01600
-9.73500100000,0.01000,0.00800
-9.73000000000,-0.00200,-0.00200
-9.72500000000,-0.01200,-0.01000
-9.72000000000,-0.01400,-0.01000
-9.71500000000,-0.02000,-0.01400
-9.71000000000,-0.02200,-0.01800
-9.70500000000,-0.01800,-0.01400
-9.70000000000,-0.02400,-0.02000
-9.69500000000,-0.01800,-0.01600
-9.69000000000,-0.01800,-0.01400
-9.68499900000,-0.01400,-0.01000
-9.67999900000,-0.00200,-0.00200
-9.67500000000,0.00800,0.00600
-9.67000000000,0.01000,0.00800
-9.66500000000,0.01000,0.00800
-9.66000000000,0.02400,0.02200
-9.65500000000,0.01800,0.01400
-9.65000000000,0.02000,0.01600
-9.64500000000,0.01400,0.01400
-9.63999900000,0.00600,0.00600
-9.63500000000,0.00400,0.00
-9.63000000000,0.00,0.00
-9.62500000000,-0.01000,-0.00600
-9.62000000000,-0.01600,-0.01200
-9.61500000000,-0.02000,-0.01800
-9.61000000000,-0.02200,-0.01800
-9.60500000000,-0.02200,-0.02000
-9.60000000000,-0.02200,-0.01600
-9.59500000000,-0.01600,-0.01400
-9.59000000000,-0.02200,-0.02000
-9.58500000000,-0.00200,-0.00200
-9.58000000000,-0.00800,-0.00800
-9.57500100000,0.00,0.00
-9.57000100000,0.00400,0.00200
-9.56500100000,0.01800,0.01400
-9.56000000000,0.01800,0.01400
-9.55500000000,0.01800,0.01400
-9.55000000000,0.01800,0.01400
-9.54500000000,0.01800,0.01400
-9.54000000000,-0.01800,-0.01400
-9.53500100000,-0.01600,-0.01200
-9.53000100000,-0.02400,-0.02000
-9.52500100000,-0.02400,-0.02000
-9.52000000000,-0.02800,-0.02400
-9.51500000000,-0.01600,-0.01400
-9.51000000000,-0.01400,-0.01200
-9.50500000000,-0.00800,-0.00800
-9.50000000000,-0.01000,-0.00800
-9.49500000000,0.00800,0.00600
-9.49000000000,0.00600,0.00400
-9.48500000000,0.01400,0.01200
-9.48000000000,0.01800,0.01600
-9.47500000000,0.02600,0.02200
-9.47000000000,0.02000,0.01800
-9.46500000000,0.01200,0.00800
-9.46000000000,0.01600,0.01200
-9.45500000000,0.00800,0.00800
-9.45000000000,-0.00200,-0.00200
-9.44500000000,-0.00800,-0.00600
-9.44000000000,-0.01400,-0.01200
-9.43500000000,-0.02000,-0.01600
-9.43000000000,-0.03000,-0.02400
-9.42500000000,-0.02200,-0.01800
-9.42000000000,-0.02800,-0.02400
-9.41500000000,-0.01800,-0.01400
-9.41000000000,-0.01200,-0.01200
-9.40500000000,-0.01000,-0.00800
-9.40000100000,0.00,0.00200
-9.39500000000,0.00400,0.00400
-9.39000000000,0.00800,0.00600
-9.38500000000,0.01200,0.00800
-9.38000000000,0.02200,0.02000
-9.37500100000,0.01800,0.01600
-9.37000100000,0.02000,0.01600
-9.36500100000,0.01400,0.01200
-9.36000100000,0.02000,0.01800
-9.35500000000,0.00600,0.00400
-9.35000000000,-0.00200,-0.00200
-9.34500000000,-0.01000,-0.00800
-9.34000000000,-0.02400,-0.02000
-9.33500100000,-0.02400,-0.02000
-9.33000100000,-0.02200,-0.01800
-9.32500100000,-0.02600,-0.02200
-9.32000100000,-0.02200,-0.02000
-9.31500100000,-0.02200,-0.02000
-9.31000000000,-0.00600,-0.00400
-9.30500000000,-0.00800,-0.00800
-9.30000000000,-0.00600,-0.00400
-9.29500000000,0.00200,0.00
-9.29000000000,0.00800,0.00400
-9.28500000000,0.01600,0.01200
-9.28000000000,0.02000,0.01600
-9.27500100000,0.01800,0.01600
-9.27000000000,0.02000,0.01600
-9.26500000000,0.01400,0.01200
-9.26000000000,0.01800,0.01600
-9.25500000000,0.00800,0.00800
-9.25000000000,-0.00400,-0.00400
-9.24500000000,-0.00200,-0.00200
-9.24000000000,-0.01400,-0.01200
-9.23500100000,-0.01800,-0.01600
-9.23000000000,-0.01800,-0.01600
-9.22500000000,-0.02600,-0.02200
-9.22000000000,-0.02000,-0.01600
-9.21500000000,-0.02200,-0.02000
-9.21000000000,-0.01600,-0.01400
-9.20500000000,-0.01800,-0.01600
-9.20000000000,-0.00200,0.00
-9.19500000000,0.00600,0.00400
-9.19000000000,0.01600,0.01400
-9.18499900000,0.01400,0.00800
-9.17999900000,0.01800,0.01600
-9.17500000000,0.02400,0.02200
-9.17000000000,0.02800,0.02400
-9.16500000000,0.01400,0.01400
-9.16000000000,0.01400,0.01200
-9.15500000000,0.00600,0.00600
-9.15000000000,-0.00200,-0.00200
-9.14500000000,-0.00800,-0.00400
-9.13999900000,-0.01400,-0.01000
-9.13500000000,-0.02000,-0.01600
-9.13000000000,-0.03000,-0.02400
-9.12500000000,-0.02200,-0.01800
-9.12000000000,-0.01800,-0.01600
-9.11500000000,-0.01800,-0.01600
-9.11000000000,-0.02800,-0.02400
-9.10500000000,-0.01600,-0.01200
-9.10000000000,-0.00200,-0.00400
-9.09500000000,-0.00200,0.00
-9.09000000000,0.01000,0.00600
-9.08500000000,0.01000,0.00800
-9.08000000000,0.01800,0.01600
-9.07500100000,0.02600,0.02400
-9.07000100000,0.02000,0.01600
-9.06500100000,0.00800,0.00800
-9.06000000000,0.00800,0.00800
-9.05500000000,0.00800,0.00800
-9.05000000000,0.00800,0.00800
-9.04500000000,0.00800,0.00800
-9.04000000000,-0.03000,-0.02600
-9.03500100000,-0.01600,-0.01400
-9.03000100000,-0.02200,-0.02000
-9.02500100000,-0.01200,-0.01000
-9.02000000000,-0.00200,-0.00200
-9.01500000000,0.01000,0.00600
-9.01000000000,0.01800,0.01600
-9.00500000000,0.01200,0.01000
-9.00000000000,0.02000,0.01600
-8.99500000000,0.02000,0.01800
-8.99000000000,0.02400,0.02200
-8.98500000000,0.01800,0.01400
-8.98000000000,0.01200,0.01200
-8.97500000000,-0.00200,0.00
-8.97000000000,0.00200,0.00
-8.96500000000,-0.01600,-0.01200
-8.96000000000,-0.01400,-0.01200
-8.95500000000,-0.02000,-0.01600
-8.95000000000,-0.02200,-0.02000
-8.94500000000,-0.02400,-0.02000
-8.94000000000,-0.02600,-0.02200
-8.93500000000,-0.02000,-0.01600
-8.93000000000,-0.01800,-0.01400
-8.92500000000,-0.00800,-0.00600
-8.92000000000,-0.01200,-0.01000
-8.91500000000,0.00400,0.00200
-8.91000000000,0.01000,0.00800
-8.90500000000,0.01400,0.01000
-8.90000100000,0.01600,0.01200
-8.89500000000,0.02400,0.02000
-8.89000000000,0.02200,0.01800
-8.88500000000,0.01000,0.00800
-8.88000000000,0.01200,0.01000
-8.87500100000,0.00600,0.00400
-8.87000100000,-0.00400,-0.00400
-8.86500100000,-0.01000,-0.00800
-8.86000100000,-0.01600,-0.01400
-8.85500000000,-0.01600,-0.01400
-8.85000000000,-0.03000,-0.02600
-8.84500000000,-0.03000,-0.02400
-8.84000000000,-0.02400,-0.02000
-8.83500100000,-0.01600,-0.01600
-8.83000100000,-0.01000,-0.01000
-8.82500100000,-0.01200,-0.01000
-8.82000100000,-0.00200,-0.00200
-8.81500100000,0.00800,0.00800
-8.81000000000,0.01400,0.01200
-8.80500000000,0.01000,0.01000
-8.80000000000,0.02200,0.02000
-8.79500000000,0.02200,0.02000
-8.79000000000,0.02200,0.02000
-8.78500000000,0.01400,0.01200
-8.78000000000,0.01600,0.01400
-8.77500100000,-0.00200,-0.00200
-8.77000000000,-0.00200,0.00
-8.76500000000,-0.01000,-0.00800
-8.76000000000,-0.00800,-0.00600
-8.75500000000,-0.01400,-0.01200
-8.75000000000,-0.03600,-0.03000
-8.74500000000,-0.03200,-0.02800
-8.74000000000,-0.02000,-0.01600
-8.73500100000,-0.02400,-0.02000
-8.73000000000,-0.01600,-0.01600
-8.72500000000,-0.00800,-0.00600
-8.72000000000,-0.00200,-0.00200
-8.71500000000,0.00800,0.00800
-8.71000000000,0.01000,0.01000
-8.70500000000,0.01200,0.01000
-8.70000000000,0.01800,0.01400
-8.69500000000,0.02200,0.02200
-8.69000000000,0.01800,0.01400
-8.68499900000,0.02200,0.01800
-8.67999900000,0.01200,0.01000
-8.67500000000,0.00400,0.00200
-8.67000000000,-0.00200,0.00
-8.66500000000,-0.00400,-0.00200
-8.66000000000,-0.01600,-0.01400
-8.65500000000,-0.01800,-0.01600
-8.65000000000,-0.02600,-0.02200
-8.64500000000,-0.02400,-0.02000
-8.63999900000,-0.02400,-0.01800
-8.63500000000,-0.01800,-0.01600
-8.63000000000,-0.02000,-0.01600
-8.62500000000,-0.00800,-0.00600
-8.62000000000,-0.01200,-0.01200
-8.61500000000,0.00600,0.00600
-8.61000000000,0.00800,0.00600
-8.60500000000,0.01600,0.01400
-8.60000000000,0.02000,0.01800
-8.59500000000,0.02200,0.01800
-8.59000000000,0.02200,0.01600
-8.58500000000,0.01800,0.01600
-8.58000000000,0.01000,0.00800
-8.57500100000,0.00200,0.00
-8.57000100000,-0.00400,-0.00200
-8.56500100000,-0.00800,-0.00600
-8.56000000000,-0.00800,-0.00600
-8.55500000000,-0.00800,-0.00600
-8.55000000000,-0.00800,-0.00600
-8.54500000000,-0.00800,-0.00600
-8.54000000000,-0.00200,-0.00200
-8.53500100000,-0.00200,-0.00200
-8.53000100000,0.01400,0.01200
-8.52500100000,0.01600,0.01400
-8.52000000000,0.01800,0.01600
-8.51500000000,0.02200,0.01800
-8.51000000000,0.01800,0.01600
-8.50500000000,0.01800,0.01600
-8.50000000000,0.01200,0.00800
-8.49500000000,0.00200,0.00400
-8.49000000000,-0.00600,-0.00400
-8.48500000000,-0.01000,-0.00600
-8.48000000000,-0.01600,-0.01400
-8.47500000000,-0.01200,-0.01200
-8.47000000000,-0.03000,-0.02400
-8.46500000000,-0.02600,-0.02200
-8.46000000000,-0.02400,-0.01800
-8.45500000000,-0.02400,-0.01800
-8.45000000000,-0.01200,-0.01000
-8.44500000000,-0.00800,-0.00800
-8.44000000000,-0.00200,-0.00200
-8.43500000000,-0.00200,-0.00200
-8.43000000000,0.00800,0.00600
-8.42500000000,0.01600,0.01600
-8.42000000000,0.02000,0.01600
-8.41500000000,0.02200,0.02000
-8.41000000000,0.02400,0.02000
-8.40500000000,0.01200,0.01000
-8.40000100000,0.01000,0.00800
-8.39500000000,0.00600,0.00400
-8.39000000000,-0.00800,-0.00600
-8.38500000000,-0.01000,-0.00800
-8.38000000000,-0.01200,-0.00800
-8.37500100000,-0.02400,-0.02200
-8.37000100000,-0.02600,-0.02200
-8.36500050000,-0.02600,-0.02200
-8.36000050000,-0.03000,-0.02600
-8.35500050000,-0.01800,-0.01600
-8.35000050000,-0.01400,-0.01400
-8.34500050000,-0.01000,-0.01000
-8.34000000000,-0.00600,-0.00800
-8.33500100000,0.00800,0.00600
-8.33000100000,0.01200,0.01000
-8.32500100000,0.01400,0.01000
-8.32000050000,0.02200,0.01600
-8.31500050000,0.02200,0.02000
-8.31000050000,0.02600,0.02200
-8.30500050000,0.01800,0.01600
-8.30000000000,0.01000,0.00800
-8.29500000000,0.00600,0.00400
-8.29000000000,-0.00200,-0.00200
-8.28500000000,-0.00800,-0.00800
-8.27999950000,-0.01200,-0.01000
-8.27500050000,-0.02600,-0.02200
-8.27000050000,-0.02400,-0.02000
-8.26500050000,-0.02400,-0.02200
-8.26000000000,-0.02400,-0.02000
-8.25500000000,-0.02200,-0.02000
-8.25000000000,-0.02400,-0.02000
-8.24500000000,-0.00800,-0.00600
-8.24000000000,0.00400,0.00200
-8.23500050000,-0.00200,-0.00200
-8.23000050000,0.01200,0.00600
-8.22500050000,0.01200,0.00800
-8.22000050000,0.02400,0.01800
-8.21500000000,0.02200,0.02000
-8.21000000000,0.02200,0.02000
-8.20500000000,0.00600,0.00600
-8.20000000000,0.02000,0.01800
-8.19499950000,0.01600,0.01400
-8.18999950000,-0.00400,-0.00600
-8.18499950000,-0.00600,-0.00400
-8.17999950000,-0.01600,-0.01200
-8.17500000000,-0.02000,-0.01800
-8.17000000000,-0.03000,-0.02600
-8.16500000000,-0.02600,-0.02400
-8.16000000000,-0.02400,-0.02000
-8.15499950000,-0.02000,-0.01800
-8.14999950000,-0.01200,-0.01000
-8.14499950000,-0.01400,-0.01400
-8.13999950000,-0.00200,-0.00200
-8.13500000000,0.00400,0.00200
-8.13000000000,0.01000,0.00800
-8.12500000000,0.01200,0.01000
-8.12000000000,0.02000,0.01800
-8.11500000000,0.02000,0.01600
-8.10999950000,0.02000,0.01800
-8.10499950000,0.00800,0.00600
-8.10000050000,0.01200,0.01000
-8.09500050000,-0.00200,-0.00200
-8.09000000000,-0.01000,-0.00800
-8.08500000000,-0.00800,-0.00600
-8.08000000000,-0.01600,-0.01000
-8.07500100000,-0.01600,-0.01200
-8.07000050000,-0.02200,-0.01800
-8.06500050000,-0.03600,-0.03000
-8.06000050000,-0.03600,-0.03000
-8.05500050000,-0.03600,-0.03000
-8.05000000000,-0.03600,-0.03000
-8.04500000000,-0.03600,-0.03000
-8.04000000000,0.02200,0.02000
-8.03500100000,0.01800,0.01600
-8.03000050000,0.01600,0.01400
-8.02500050000,0.01800,0.01400
-8.02000050000,0.00600,0.00600
-8.01500050000,0.00400,0.00200
-8.01000000000,-0.01200,-0.01000
-8.00500000000,-0.01000,-0.00800
-8.00000000000,-0.02600,-0.02000
-7.99500000000,-0.01800,-0.01400
-7.99000000000,-0.02600,-0.02200
-7.98500000000,-0.03000,-0.02400
-7.98000000000,-0.02000,-0.01400
-7.97500000000,-0.01600,-0.01600
-7.97000000000,-0.01400,-0.01200
-7.96500000000,-0.01000,-0.00800
-7.96000000000,-0.00200,-0.00200
-7.95500000000,0.00400,0.00200
-7.95000000000,0.01200,0.01200
-7.94500000000,0.02000,0.01600
-7.94000000000,0.01800,0.01400
-7.93500000000,0.02600,0.02200
-7.93000000000,0.02400,0.02000
-7.92500000000,0.01000,0.00800
-7.92000000000,0.00800,0.00600
-7.91500000000,0.00800,0.00800
-7.91000000000,-0.00600,-0.00600
-7.90500000000,-0.01200,-0.01000
-7.90000000000,-0.01400,-0.01400
-7.89500000000,-0.01800,-0.01400
-7.89000000000,-0.02200,-0.01800
-7.88500000000,-0.02400,-0.01800
-7.88000000000,-0.02400,-0.01800
-7.87500000000,-0.01800,-0.01400
-7.87000000000,-0.01400,-0.01200
-7.86500000000,-0.01000,-0.00800
-7.86000000000,0.00,0.00
-7.85500000000,0.00200,0.00
-7.85000000000,0.01000,0.00800
-7.84500050000,0.02200,0.02000
-7.84000000000,0.01800,0.01400
-7.83500000000,0.02600,0.02200
-7.83000000000,0.01200,0.01000
-7.82500050000,0.01400,0.01000
-7.82000000000,0.01200,0.01000
-7.81500000000,0.00600,0.00400
-7.81000000000,-0.00600,-0.00200
-7.80500050000,-0.00600,-0.00600
-7.80000000000,-0.01200,-0.00800
-7.79500000000,-0.02400,-0.02000
